"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000711010064175425,0.302602947074223,0.192,0.365,1,"11","RNF145"
0.00074028448980962,1.1619117215137,0.489,0.508,1,"11","PNISR"
0.000767465089243184,0.495309174535445,0.198,0.377,1,"11","BCLAF1"
0.000779215569308478,0.735053673248271,0.17,0.339,1,"11","ELOF1"
0.000785127125339503,0.293624934195444,0.324,0.573,1,"11","TMEM123"
0.000794934071987343,0.479751349040712,0.176,0.34,1,"11","NR1H2"
0.00083364670169987,0.640549762972129,0.165,0.329,1,"11","ODC1"
0.000841132830260556,0.556731047596417,0.181,0.351,1,"11","ORMDL1"
0.000897165051334857,0.712942788602239,0.412,0.339,1,"11","RP11-138A9.2"
0.000987055892165832,0.529606337842392,0.253,0.459,1,"11","SNHG7"
0.00103876736272576,0.951778375914924,0.599,0.701,1,"11","CACYBP"
0.00107455728133213,0.555311070031536,0.269,0.501,1,"11","C6orf48"
0.00110252626099743,1.32886285702402,0.484,0.54,1,"11","CMTM6"
0.00121831310410137,0.657682636242146,0.132,0.269,1,"11","TOB2"
0.00127464135521572,0.551199206599801,0.137,0.277,1,"11","BNIP2"
0.00137518834978413,0.663584917251131,0.192,0.358,1,"11","BLOC1S2"
0.00142244547260443,0.680405064425638,0.126,0.258,1,"11","LAMTOR3"
0.00157367254270257,0.413105341421537,0.253,0.455,1,"11","LSM8"
0.00172321749788713,0.461528763922905,0.22,0.394,1,"11","TAF7"
0.00173260327824622,0.431958182853777,0.275,0.494,1,"11","TCEA1"
0.00174023171031786,0.843225772816519,0.412,0.344,1,"11","SAMSN1"
0.00177443661494624,0.35961395052058,0.198,0.357,1,"11","AKAP9"
0.00184627204322399,0.346792686711785,0.247,0.443,1,"11","CSNK1D"
0.0018858382205403,0.427717303848232,0.341,0.581,1,"11","SELT"
0.0020223174674073,0.264910399915025,0.209,0.374,1,"11","HNRNPUL1"
0.00202779503428054,1.41077964822777,0.434,0.438,1,"11","CHORDC1"
0.00202819623644758,0.740437971425948,0.143,0.279,1,"11","ATF6"
0.0020417345407759,0.421049288844504,0.28,0.496,1,"11","ACTR3"
0.00207090346294672,0.962636285206141,0.412,0.355,1,"11","UCP2"
0.00232338685584157,0.470998647186857,0.176,0.327,1,"11","CNN2"
0.00240275905303798,0.620828149318713,0.154,0.283,1,"11","DNAJB4"
0.00243349776549346,1.09578500750112,0.159,0.308,1,"11","CMB9-22P13.1"
0.00258683819841602,0.993701281325305,0.516,0.545,1,"11","RNASET2"
0.00286965809826259,0.283929820007634,0.181,0.322,1,"11","CLDND1"
0.00290994592779509,0.692255776193798,0.143,0.273,1,"11","MAP3K2"
0.00291646108425991,0.892807882844238,0.126,0.25,1,"11","CNOT1"
0.00295086199868307,0.43836483804144,0.242,0.42,1,"11","SIAH2"
0.00299805445512121,0.424812911380525,0.187,0.336,1,"11","CHD1"
0.00301292797541959,0.672493969891665,0.143,0.271,1,"11","FXYD1"
0.00316669521995162,1.20477388477979,0.302,0.245,1,"11","RELB"
0.00318852946600978,0.488210599951829,0.725,0.802,1,"11","SNX3"
0.00322163827180671,0.718651712997074,0.148,0.28,1,"11","ABI1"
0.00327514064198591,1.12471295430529,0.269,0.203,1,"11","RAC2"
0.00330660234330666,1.38312576130473,0.286,0.226,1,"11","NABP1"
0.00359552782911361,2.14304666071676,0.324,0.3,1,"11","FAM3C"
0.00362911034898583,0.562434985421001,0.231,0.408,1,"11","SVIP"
0.00373190301177471,0.631508326720757,0.187,0.336,1,"11","MKRN1"
0.00376174442407608,0.830012121548035,0.396,0.336,1,"11","CD53"
0.0039137235394727,0.476840983721521,0.253,0.447,1,"11","MOB1A"
0.00407999727799684,0.80328656353295,0.154,0.287,1,"11","MED30"
0.00409004267265133,0.562320175217295,0.22,0.381,1,"11","WASF2"
0.00422451715922332,1.00314367671212,0.165,0.309,1,"11","RNMT"
0.00468477383823288,0.981664872563139,0.511,0.579,1,"11","SMDT1"
0.00470331659346004,0.697538728607626,0.137,0.261,1,"11","TMBIM1"
0.00505624103427496,0.981187229878352,0.489,0.516,1,"11","CFLAR"
0.00535029538415735,0.541072156811903,0.143,0.261,1,"11","ETNK1"
0.00545635486501394,0.356852742307289,0.302,0.509,1,"11","PPIG"
0.00577411035736246,0.319607271377808,0.319,0.546,1,"11","ANP32B"
0.00580155116450588,0.561116591908168,0.198,0.347,1,"11","CHCHD7"
0.00588704198637745,0.397440860053059,0.368,0.618,1,"11","CCT4"
0.00602831735391929,0.81132280299722,0.297,0.232,1,"11","CELF2"
0.00606140167973589,0.509915513269236,0.159,0.285,1,"11","RAB21"
0.00617763692817085,0.59012937648554,0.242,0.416,1,"11","PNRC2"
0.00674659797337246,0.416202340687622,0.258,0.43,1,"11","ARGLU1"
0.00691263866343278,1.1634787008328,0.176,0.323,1,"11","GOT1"
0.00733113415366282,0.712871148048038,0.225,0.388,1,"11","HNRNPH3"
0.00738909470697557,0.332073113372065,0.28,0.469,1,"11","EIF5A"
0.00783755372193514,0.444498457042461,0.692,0.817,1,"11","CYCS"
0.00792433197406301,0.502654378289787,0.198,0.339,1,"11","TNFRSF14"
0.00840132394029182,0.690115791913897,0.181,0.319,1,"11","PNN"
0.00841316728194421,0.600108876763935,0.555,0.634,1,"11","ARF6"
0.00860553405895855,0.374109327443824,0.225,0.375,1,"11","GNA13"
0.00887627517627326,0.456285047045255,0.324,0.549,1,"11","SRRM1"
0.00905412257561106,0.563288214015448,0.302,0.512,1,"11","SEPT7"
0.0091627163534742,0.581013156420255,0.253,0.433,1,"11","TSTD1"
0.00936369320114667,0.315485732749211,0.357,0.584,1,"11","FUS"
0.00941943037805876,0.588573314230374,0.269,0.474,1,"11","STIP1"
0.00946618699251787,0.620859465064501,0.313,0.538,1,"11","CCDC107"
0.00950530332825026,0.369248645323557,0.176,0.298,1,"11","GABPB1"
0.00956634094027118,0.833089210341215,0.187,0.322,1,"11","BBX"
0.00960376816462588,1.58628062273619,0.407,0.442,1,"11","HSPA4"
0.00966190160091746,0.445269695618611,0.313,0.519,1,"11","FBL"
6.37779967244011e-164,4.02231308495016,0.375,0.019,1.32026831019183e-159,"12","SIRPG"
1.65247228916911e-147,3.39204304797333,0.55,0.052,3.42078288580897e-143,"12","SIT1"
5.59936950173011e-134,3.29452405097053,0.887,0.179,1.15912548055315e-129,"12","TRAC"
4.70782751793259e-127,3.03017988553367,0.887,0.189,9.74567374487225e-123,"12","RAC2"
1.55526891021345e-126,3.3413263607733,0.644,0.086,3.21956217103286e-122,"12","LCK"
4.50292595596604e-126,2.61489391979834,0.606,0.071,9.3215070214453e-122,"12","CD3G"
1.51748049840706e-122,3.54388651718735,0.544,0.062,3.14133637975245e-118,"12","CD27"
8.90369710439082e-103,3.3169690534318,0.919,0.292,1.84315433757994e-98,"12","CORO1A"
2.55819473417535e-102,2.89036395643034,0.875,0.224,5.29571891921639e-98,"12","ITM2A"
1.79561820647955e-97,2.30992118193846,0.613,0.093,3.71710924923331e-93,"12","ACAP1"
2.94185690945032e-97,2.54795789275379,0.906,0.258,6.08993798825311e-93,"12","CD3D"
4.37580470749619e-94,3.16883426098652,0.362,0.034,9.05835332498786e-90,"12","TRAF3IP3"
1.93912121682065e-93,2.46220303356172,0.506,0.067,4.01417483094042e-89,"12","LAT"
1.85891347469781e-91,3.27847409077217,0.344,0.032,3.84813678397193e-87,"12","TESC"
1.54811066491154e-89,3.32959916487661,0.256,0.017,3.20474388743337e-85,"12","OXCT1"
2.03427881744844e-88,2.04288558195591,0.85,0.209,4.21116058000002e-84,"12","CD2"
6.30514956976473e-88,2.99781697910144,0.375,0.039,1.305229012437e-83,"12","TBC1D10C"
3.47549860476096e-87,2.45682925148125,0.512,0.072,7.19462966171565e-83,"12","SH2D1A"
1.26721220469678e-86,3.20001811371155,0.875,0.305,2.62325598494281e-82,"12","PKM"
2.94000459246747e-85,2.16329823582253,0.556,0.086,6.08610350686691e-81,"12","CD247"
4.78814727935475e-85,2.89346175316317,0.35,0.035,9.91194368299226e-81,"12","PDCD1"
7.54112373441937e-85,4.73730567580902,0.519,0.09,1.56108802426215e-80,"12","MKI67"
9.37355915553636e-85,1.91315031978549,0.812,0.182,1.94042048078758e-80,"12","CD3E"
5.30670328688926e-84,2.75531154219145,0.569,0.098,1.09854064741895e-79,"12","BATF"
5.39696785753359e-81,2.75708272849631,0.481,0.071,1.11722631618803e-76,"12","TIGIT"
2.36057909477468e-77,2.12135324649884,0.994,0.91,4.88663478409306e-73,"12","PFN1"
4.49590199661e-76,2.74273632709535,0.963,0.522,9.30696672318236e-72,"12","S100A4"
5.13048779297403e-76,2.68578908170164,0.412,0.055,1.06206227802355e-71,"12","ICOS"
2.66239092815913e-75,2.29013559762647,0.863,0.277,5.51141546038222e-71,"12","IFI16"
2.6172155399369e-73,2.95475265638672,0.956,0.571,5.41789788922338e-69,"12","HMGB2"
7.30813682506589e-72,2.26042194704782,0.938,0.429,1.51285740415689e-67,"12","LDHB"
7.55694440727354e-72,1.93164561142249,1,0.984,1.5643630617497e-67,"12","ACTB"
1.34354141944082e-71,3.42173325203564,0.681,0.186,2.78126509238444e-67,"12","GZMA"
4.40327826357724e-71,3.67256868237827,0.706,0.218,9.11522633343124e-67,"12","KIAA0101"
1.30173149301223e-70,2.27566824994183,0.806,0.256,2.69471436368463e-66,"12","EVL"
1.30918868426972e-69,2.3259202327777,0.425,0.062,2.71015149530674e-65,"12","CD6"
3.9650516243898e-67,1.99971028292735,0.713,0.177,8.20805336764933e-63,"12","SPOCK2"
1.18166426645765e-66,1.94549652416599,0.838,0.263,2.44616319799397e-62,"12","CYTIP"
3.34151099861984e-66,2.10013594193807,0.863,0.311,6.91726191824293e-62,"12","LSP1"
7.59136150957465e-66,1.65562944881953,1,0.923,1.57148774609705e-61,"12","CFL1"
2.95506412180213e-64,4.37883889504831,0.831,0.377,6.11727823854259e-60,"12","HIST1H4C"
5.60069582596054e-62,1.42517537220293,1,0.909,1.15940004293209e-57,"12","ACTG1"
6.99760729057006e-61,2.50545589759287,0.581,0.135,1.44857468522091e-56,"12","DUSP4"
1.07686662136026e-60,2.38754907930349,0.375,0.055,2.22922159287788e-56,"12","PYHIN1"
2.82994742746771e-60,1.93346661379231,0.806,0.267,5.8582741696009e-56,"12","IL2RG"
1.03302368538044e-58,1.7731392141838,0.981,0.875,2.13846233110605e-54,"12","IL32"
1.52476774611976e-58,2.12932752714565,0.9,0.42,3.15642171124251e-54,"12","COTL1"
9.89888650967696e-58,1.90480608971237,0.919,0.433,2.04916849636823e-53,"12","GMFG"
1.41564350668889e-57,1.89819572683224,0.438,0.076,2.93052362319668e-53,"12","BIN2"
3.46403620425248e-57,1.75735730054708,0.975,0.641,7.17090134642306e-53,"12","ARHGDIB"
6.35234114777682e-57,2.20113244405604,0.388,0.062,1.31499814100128e-52,"12","CXCR6"
7.63135097752815e-57,1.84337515347805,0.75,0.24,1.5797659658581e-52,"12","TRBC2"
9.37012794238994e-57,2.52391525452888,0.275,0.032,1.93971018535414e-52,"12","IPCEF1"
6.17632229743959e-56,1.53621528925481,0.669,0.173,1.27856047879297e-51,"12","CLEC2D"
1.26872727812932e-55,2.30419663510363,0.831,0.377,2.62639233845551e-51,"12","PTTG1"
1.59366554856149e-55,1.94355981368307,0.925,0.485,3.29904705207715e-51,"12","CD52"
4.99417664225497e-55,1.90686837441586,0.537,0.117,1.0338445067132e-50,"12","CD96"
6.25604057608033e-55,2.05611537487231,0.969,0.715,1.29506295965439e-50,"12","HMGN2"
1.61781458687574e-54,1.92306957293061,0.925,0.626,3.34903797629147e-50,"12","ARPC1B"
1.86542531908945e-54,1.54662713433889,0.975,0.797,3.86161695304706e-50,"12","ARPC2"
7.35548352064811e-54,2.49366830910413,0.812,0.428,1.52265864360937e-49,"12","IDH2"
8.32143077849367e-54,3.40905447757461,0.537,0.148,1.72261938545597e-49,"12","SMC2"
1.66570730485664e-53,2.10164387398424,0.356,0.055,3.44818069178373e-49,"12","MYO1G"
4.50232589146419e-53,2.72755942019648,0.469,0.099,9.32026482792002e-49,"12","APOBEC3C"
6.01490329894343e-53,1.63842526226256,0.625,0.157,1.24514513191428e-48,"12","RHOH"
3.24726213812931e-52,1.45332946016514,0.9,0.366,6.72215735214149e-48,"12","PTPRC"
4.09034672313671e-51,2.03359251045846,0.963,0.824,8.4674267515653e-47,"12","HMGB1"
9.93841352935643e-51,2.78509735624273,0.319,0.049,2.05735098471207e-46,"12","ITGB7"
4.18554270583443e-50,1.62170134818501,0.419,0.077,8.66449195534785e-46,"12","GZMM"
1.17477453829262e-49,4.2954889134642,0.325,0.055,2.43190077171956e-45,"12","AURKB"
2.12004077171773e-49,2.09155119292971,0.438,0.088,4.38869640153288e-45,"12","CCDC109B"
2.98475867998069e-49,1.00410510452678,1,0.942,6.17874894342804e-45,"12","RPSA"
4.98678956997938e-49,1.65049707157679,0.488,0.104,1.03231530888143e-44,"12","PTPN7"
2.25477738085358e-48,2.22909380973728,0.356,0.062,4.667614656105e-44,"12","DEF6"
3.62490399452152e-48,2.80256505017036,0.375,0.07,7.50391375905901e-44,"12","TNFRSF18"
6.18905933263233e-48,1.81846882957145,0.881,0.551,1.28119717244822e-43,"12","PPP1CA"
9.48660354221109e-48,2.40690569646965,0.269,0.036,1.96382179927312e-43,"12","MAP4K1"
1.8959590845712e-47,2.5810018111888,0.875,0.593,3.92482490097084e-43,"12","STMN1"
3.27057318465457e-47,2.38365655048727,0.262,0.035,6.77041354955342e-43,"12","RASAL3"
1.98025383809661e-46,1.4331553225281,0.969,0.719,4.09932347024378e-42,"12","CLIC1"
2.15244963084362e-46,1.97087996537868,0.606,0.184,4.45578598080937e-42,"12","PLP2"
2.38553378633207e-46,3.86941696862572,0.525,0.161,4.93829349108601e-42,"12","RRM2"
6.58423436880597e-46,1.20774271325121,1,0.989,1.36300235668652e-41,"12","TMSB4X"
1.01447605870701e-45,1.69656777603806,0.756,0.277,2.10006688912939e-41,"12","ITGB2"
5.93314216497026e-45,3.36198975367542,0.375,0.079,1.22821975957049e-40,"12","PHF19"
5.99189613396066e-45,2.1500992529505,0.831,0.531,1.2403824186912e-40,"12","H2AFV"
1.05016692636577e-44,3.23173786936346,0.575,0.2,2.17395055426978e-40,"12","NUSAP1"
3.66969915713421e-44,3.68336596161832,0.412,0.099,7.59664422518353e-40,"12","CENPF"
5.78054852166927e-44,1.34533751611949,0.944,0.713,1.19663134947076e-39,"12","HMGN1"
6.19800555379711e-44,2.54812185293611,0.644,0.247,1.28304912969154e-39,"12","SMC4"
1.33804973937063e-43,1.25782313515487,0.569,0.147,2.76989676547114e-39,"12","SYTL3"
1.88597780667428e-43,1.40508793146425,0.825,0.326,3.90416265759642e-39,"12","CD53"
4.06687385399278e-43,1.48342739241621,0.963,0.8,8.41883556515044e-39,"12","H2AFZ"
4.73523044311137e-43,4.67357850155487,0.262,0.041,9.80240054028484e-39,"12","GTSE1"
6.29411181377354e-43,1.28245957779319,0.994,0.859,1.30294408656926e-38,"12","SH3BGRL3"
7.78924455614087e-43,1.55789389833992,0.894,0.483,1.61245151556672e-38,"12","S100A6"
7.91559148156595e-43,1.70468358537713,0.838,0.461,1.63860659259897e-38,"12","BUB3"
8.52123914244961e-43,1.06819923920288,1,0.94,1.76398171487849e-38,"12","GAPDH"
1.22166437504175e-42,0.997303969091453,1,0.924,2.52896742277393e-38,"12","HNRNPA1"
2.45222379363205e-42,1.78320888717558,0.869,0.597,5.0763484751977e-38,"12","PSMB9"
3.57024698600215e-42,2.33144641560984,0.569,0.191,7.39076828572306e-38,"12","SEPT1"
7.18733484383392e-42,3.38284447823506,0.55,0.196,1.48785018602206e-37,"12","TYMS"
1.29527286205036e-41,1.77955312935384,0.875,0.536,2.68134435173045e-37,"12","DDIT4"
1.79295955227728e-41,0.893466161303944,1,0.996,3.7116055691692e-37,"12","HLA-A"
8.73798256396753e-41,2.14108495545193,0.294,0.049,1.80884977056692e-36,"12","CD5"
1.11419688385109e-40,1.66166502027432,0.875,0.588,2.30649896926013e-36,"12","CALM3"
1.43390055737962e-40,2.91605550791416,0.344,0.071,2.96831754383154e-36,"12","WDR54"
2.20584651770299e-40,1.19813969601097,0.969,0.755,4.56632287629695e-36,"12","RAN"
3.1308157228743e-40,2.89547435797821,0.481,0.142,6.48110162792208e-36,"12","CDK1"
3.70464453745905e-40,1.42026449228613,0.906,0.526,7.66898465699397e-36,"12","RGS1"
4.21062870825202e-40,0.958946090852668,1,0.997,8.7164224889525e-36,"12","PTMA"
4.59756452843878e-40,1.88130352732387,0.819,0.541,9.51741833032113e-36,"12","PGAM1"
7.62152505716937e-40,1.3323459550265,0.481,0.118,1.57773190208463e-35,"12","SH2D2A"
8.72508406693296e-39,0.888352298925303,1,0.961,1.80617965269579e-34,"12","MYL6"
5.37513537337069e-38,1.66256136024485,0.588,0.19,1.11270677364147e-33,"12","ALOX5AP"
6.16575362077507e-38,1.75310712796334,0.462,0.12,1.27637265703665e-33,"12","WAS"
6.22020617623313e-38,1.80895877151038,0.281,0.047,1.28764488054202e-33,"12","CXCR3"
2.28887664837952e-37,2.00892252698276,0.562,0.193,4.73820354981045e-33,"12","SH3KBP1"
4.72793380627441e-37,2.83675463338056,0.256,0.043,9.78729577236866e-33,"12","ICA1"
1.08209652382719e-36,3.82426788609663,0.275,0.052,2.24004801397467e-32,"12","ORC6"
1.39622665225239e-36,1.27451558496524,0.919,0.667,2.89032879282768e-32,"12","MZT2B"
1.7175986089563e-36,0.796899406051953,0.819,0.295,3.55560088040043e-32,"12","CRIP1"
1.81417178831491e-36,1.20011339245123,0.975,0.727,3.75551701899069e-32,"12","CXCR4"
2.80278044198492e-36,1.05733159219963,0.606,0.182,5.80203579295298e-32,"12","ETS1"
3.46100357032999e-36,2.29041029796319,0.644,0.295,7.16462349094012e-32,"12","NAP1L4"
3.64969377057124e-36,1.55888076154096,0.6,0.196,7.55523107445951e-32,"12","PMAIP1"
3.71871275922025e-36,1.42035203392054,0.706,0.267,7.69810728286184e-32,"12","GPSM3"
4.08093370616827e-36,0.498788411558802,1,1,8.44794086513895e-32,"12","RPLP1"
4.70345189480126e-36,1.73564946238545,0.806,0.534,9.73661576742809e-32,"12","ANP32B"
6.23568497792564e-36,3.04009680525657,0.494,0.173,1.29084914728039e-31,"12","ZWINT"
2.31415177747766e-35,1.11308150895797,0.969,0.765,4.79052559455649e-31,"12","PSME1"
6.21563991949194e-35,1.82386195469143,0.787,0.525,1.28669961973403e-30,"12","DEK"
8.32625952426854e-35,1.85791956363201,0.562,0.194,1.72361898411883e-30,"12","TRBC1"
9.71050679209763e-35,1.9837159983422,0.356,0.081,2.01017201103213e-30,"12","TMEM173"
9.7493885750804e-35,1.15114625198415,0.963,0.748,2.01822092892739e-30,"12","COX8A"
1.67976205419405e-34,1.12661448627608,0.444,0.111,3.4772754283871e-30,"12","S1PR4"
2.87974037884586e-34,1.86533076337414,0.381,0.093,5.96135055824881e-30,"12","FAS"
2.91285713927669e-34,1.47264054632439,0.537,0.168,6.02990556401669e-30,"12","LIMD2"
3.68733641192877e-34,1.39771507753871,0.644,0.241,7.63315510633374e-30,"12","CD7"
7.59671917968776e-34,2.39268960569464,0.444,0.134,1.57259683738716e-29,"12","ITGAE"
8.59651444915644e-34,1.51213178037963,0.356,0.08,1.77956445611988e-29,"12","ARHGAP9"
1.5844633651508e-33,1.06166307639318,0.956,0.806,3.27999761219866e-29,"12","HNRNPA2B1"
6.68384832651289e-33,1.50808277383483,0.444,0.121,1.38362344207143e-28,"12","EMB"
9.19242673167055e-33,1.78636526694427,0.281,0.054,1.90292425772312e-28,"12","SP140"
1.17410994255092e-32,1.04051659041471,0.956,0.799,2.43052499207466e-28,"12","CALM1"
1.42970509004737e-32,2.0314700881822,0.925,0.757,2.95963250690706e-28,"12","TUBA1B"
1.74676164767231e-32,1.22567550904783,0.887,0.649,3.61597128684646e-28,"12","ARPC5"
1.96412859444835e-32,3.60266427317056,0.306,0.071,4.06594260336753e-28,"12","NUF2"
2.93070772953241e-32,2.65371104522378,0.294,0.062,6.06685807090505e-28,"12","LAG3"
6.85447709884977e-32,1.31809655702491,0.519,0.156,1.41894530423289e-27,"12","FMNL1"
7.00212358122277e-32,1.76359067775968,0.256,0.047,1.44950960254892e-27,"12","ZAP70"
8.36209735828207e-32,2.77266473419308,0.481,0.176,1.73103777413797e-27,"12","MAD2L1"
1.30055514782175e-31,2.45116650915637,0.381,0.106,2.6922792115058e-27,"12","EZH2"
1.41902500804072e-31,1.73812087408074,0.956,0.667,2.9375236691451e-27,"12","TUBB"
2.2776409858214e-31,1.37355450242807,0.662,0.28,4.71494460474889e-27,"12","AES"
2.45258201567671e-31,0.940313839437105,0.425,0.11,5.07709003065236e-27,"12","TRAT1"
2.65360967617817e-31,2.93860229424845,0.356,0.096,5.49323739065643e-27,"12","KIF20B"
2.96818624848305e-31,2.80266833386495,0.494,0.186,6.14444235298477e-27,"12","TOP2A"
4.21680206419719e-31,1.50793996754773,0.8,0.521,8.72920195309459e-27,"12","MZT2A"
8.23024216812358e-31,0.733040347692343,0.444,0.119,1.70374243122326e-26,"12","GPR171"
8.68830415665601e-31,2.88412781030568,0.356,0.097,1.79856584346936e-26,"12","TACC3"
1.24994282449887e-30,1.6629753038501,0.419,0.121,2.58750664099512e-26,"12","APOBEC3G"
1.27863078056231e-30,0.694509630000318,0.994,0.899,2.64689357884205e-26,"12","ATP5L"
1.28493693780202e-30,0.995977104764253,0.881,0.496,2.65994795494397e-26,"12","ISG20"
2.37023593616657e-30,2.76361806212954,0.525,0.218,4.90662541145842e-26,"12","TK1"
2.41024987731678e-30,0.952079895679591,0.613,0.213,4.98945827103346e-26,"12","FYN"
2.73387947520844e-30,0.666570393930087,0.994,0.956,5.65940390162899e-26,"12","RPLP0"
4.20284684669285e-30,1.23634348194902,0.856,0.564,8.70031325733887e-26,"12","LY6E"
6.69852749475911e-30,1.44560345042815,0.681,0.298,1.38666217669008e-25,"12","FYB"
7.35016293005685e-30,1.37399395584747,0.769,0.437,1.52155722815107e-25,"12","TERF2IP"
7.63907080525893e-30,1.3110981395269,0.362,0.089,1.58136404739665e-25,"12","LBH"
7.8302882097372e-30,2.06602196973054,0.7,0.416,1.6209479622977e-25,"12","CKS1B"
8.03520857823609e-30,0.993711970095585,0.969,0.809,1.66336852778065e-25,"12","TPI1"
8.54211897811974e-30,0.837663372914276,1,0.972,1.76830404966057e-25,"12","HLA-C"
8.8378489352094e-30,1.54941733779429,0.6,0.237,1.8295231080777e-25,"12","SRI"
1.36919589044084e-29,0.941431438405527,0.956,0.826,2.83437241280158e-25,"12","MYL12A"
2.17176863455418e-29,1.11318682250601,0.887,0.663,4.49577825039062e-25,"12","TPM3"
2.20107381761749e-29,1.65633657621984,0.338,0.081,4.55644290984997e-25,"12","DOCK8"
