"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.38332706401848e-82,-2.71297198116554,0.857,0.925,2.86362535522465e-78,"CFB"
1.46692845581086e-82,-5.68880910352616,0.018,0.292,3.03668859637405e-78,"CCL2"
2.60251062722023e-82,1.2900962888273,0.993,0.832,5.38745724940859e-78,"CUTA"
3.55427383954012e-82,-3.58975649947621,0.519,0.854,7.357702275232e-78,"TXNIP"
8.36979366083396e-82,2.83507734802541,0.904,0.336,1.73263098572924e-77,"HN1"
1.0759934928429e-81,2.01000095048686,1,0.668,2.22741412953409e-77,"CYP2E1"
1.36888936622452e-81,-3.46389292678146,0.598,0.863,2.83373787702139e-77,"TM4SF5"
1.42038147659757e-81,-2.84451389029421,0.62,0.881,2.94033169470463e-77,"SRGN"
2.29315220591983e-81,1.9635327045305,0.964,0.544,4.74705438147463e-77,"TUBA1B"
2.41671145294757e-81,2.95236697379014,0.855,0.23,5.00283437874676e-77,"EXOSC4"
2.61938920046763e-81,-3.64925339893038,0.302,0.757,5.42239758388804e-77,"IGKC"
9.57338062966301e-81,-4.23674272779372,0.34,0.783,1.98178552414654e-76,"EGR1"
1.31215410719577e-80,-2.91767503163308,0.694,0.907,2.71629021730597e-76,"ID2"
2.29065547930511e-80,1.61962202482973,1,0.912,4.74188590770952e-76,"AHSG"
2.47611666162045e-80,1.17408266497028,1,0.942,5.1258091012205e-76,"PRDX1"
2.70052052942301e-80,0.976211591767175,1,0.973,5.59034754795857e-76,"RPS4X"
3.47102136724233e-80,1.30657534137057,0.996,0.85,7.18536133232835e-76,"TMA7"
3.94019994476177e-80,2.18926168054356,0.938,0.438,8.15660790565134e-76,"C8orf59"
6.28005400584333e-80,1.47955546722116,0.995,0.81,1.30003397974963e-75,"ALDH1A1"
8.13612210014997e-80,-2.98027841632687,0.731,0.903,1.68425863595204e-75,"CFH"
1.13305588159055e-79,1.83795602596855,0.951,0.571,2.3455389804806e-75,"CISD3"
5.44402107941482e-79,1.852516875921,0.968,0.628,1.12696680364966e-74,"RAN"
6.13384762767926e-79,2.42059850388846,0.915,0.376,1.26976779740588e-74,"OSGIN1"
2.48610225767089e-78,1.13583611858018,1,0.982,5.14648028360451e-74,"CD74"
2.50325405076494e-78,1.16109002039022,1,0.96,5.1819862104885e-74,"RPL5"
9.38273943006269e-78,0.899828638227049,1,1,1.94232088941728e-73,"RPL32"
1.00009542922386e-77,1.40671438166577,0.987,0.757,2.07029754803632e-73,"NDUFS6"
1.11827356525027e-77,-1.79586300425071,0.9,0.947,2.31493810742457e-73,"CTSD"
1.27569061759482e-77,-4.79887806138856,0.146,0.584,2.64080714748303e-73,"SLC22A7"
1.32907803058758e-77,-3.6325913161214,0.721,0.912,2.75132443111934e-73,"FABP1"
1.86442856890065e-77,1.08820535218147,1,0.982,3.85955358048124e-73,"RPL36A"
2.35185540232118e-77,-4.31075353872934,0.13,0.562,4.86857586834507e-73,"TMEM220"
2.57278973519839e-77,1.77011882985815,0.956,0.597,5.32593203083419e-73,"NOP10"
3.6364199610873e-77,2.15444368270321,0.913,0.403,7.52775296144682e-73,"MRPL27"
4.91027908740256e-77,-1.30235582872638,0.996,0.96,1.0164768738832e-72,"RARRES2"
7.19857228308192e-77,2.26105471255304,0.927,0.354,1.49017644832079e-72,"ADIRF"
7.92661788095021e-77,1.18140396834968,1,0.969,1.6408891675355e-72,"SOD1"
1.45196992707976e-76,2.01178073433428,0.949,0.695,3.00572294604782e-72,"MTDH"
1.8951013631241e-76,2.97296427461007,0.864,0.23,3.92304933180321e-72,"SCD"
3.47759118776953e-76,1.35462201329687,0.982,0.757,7.1989615178017e-72,"PARK7"
5.19942285570752e-76,2.59309984933155,0.861,0.305,1.07633252536001e-71,"PSMD3"
9.70641036920152e-76,3.58212645216788,0.803,0.115,2.00932401052841e-71,"PYCARD"
1.56485136376177e-75,1.94681213548771,0.939,0.487,3.23939880812324e-71,"ADH5"
3.64754521952588e-75,1.1196395679621,1,0.925,7.55078335894053e-71,"RPS3A"
4.15632330321764e-75,1.69134135577126,0.96,0.611,8.60400486999084e-71,"SNHG8"
4.50942972043727e-75,1.63833291235038,1,0.827,9.3349704642772e-71,"HULC"
4.98218281069327e-75,5.73453923785313,0.746,0.027,1.03136166364161e-70,"CYP17A1"
8.79328943253068e-75,1.18392731768842,0.995,0.876,1.82029884542818e-70,"TBCA"
2.38966433888567e-74,7.94707309505946,0.722,0,4.94684414792723e-70,"GAGE1"
3.48033434819559e-74,1.87586179580895,0.954,0.58,7.20464013419969e-70,"LSM4"
4.14483992098892e-74,1.61596624181048,0.969,0.659,8.58023312043917e-70,"SDC2"
4.88664978127164e-74,1.40634185414371,0.978,0.761,1.01158537122104e-69,"PRELID1"
1.12605452907035e-73,-1.34466076664879,1,0.973,2.33104548062853e-69,"AMBP"
2.08093791807734e-73,3.05048339991285,0.818,0.181,4.3077495842119e-69,"MRPS23"
2.71194497813361e-73,1.55501469112997,0.991,0.726,5.61399729923439e-69,"LGALS4"
2.96675250283501e-73,-2.66976063598088,0.998,0.987,6.14147435611876e-69,"TTR"
3.17303067293794e-73,2.23637214886516,0.916,0.248,6.56849079604883e-69,"SELM"
3.80617501736805e-73,2.39798866589126,0.87,0.288,7.8791629034536e-69,"EIF3D"
1.05862023061545e-72,1.27948623085186,0.995,0.858,2.19144973939705e-68,"ACTG1"
1.35799513568862e-72,1.35146435995253,0.989,0.761,2.81118573038902e-68,"SUMO2"
2.07821008705429e-72,-1.88028239274888,0.809,0.907,4.30210270121109e-68,"MT-ND4L"
2.20977247688681e-72,-4.43355198854361,0.38,0.783,4.57445000440338e-68,"G0S2"
2.83583291347164e-72,2.35394251659688,0.888,0.332,5.87045771417764e-68,"AIMP1"
2.86603483625799e-72,1.83769625320941,0.937,0.549,5.93297871453767e-68,"SNRPB"
6.39063249324435e-72,-5.1904268091879,0.037,0.341,1.32292483242651e-67,"PPP1R1A"
8.96796449464163e-72,1.72186192270955,0.963,0.5,1.85645833003576e-67,"FAM162A"
1.05697128665955e-71,-2.46713138255901,0.973,0.938,2.18803626051394e-67,"ORM1"
2.37896127288344e-71,2.62589281432078,0.838,0.181,4.92468773099601e-67,"LY6E"
3.714861237809e-71,5.66100085191726,0.715,0.009,7.69013424838841e-67,"SEPT4"
5.05275396144466e-71,-5.15901620165567,0.043,0.358,1.04597059755866e-66,"KLF4"
6.11498423150091e-71,-4.46958028282748,0.125,0.535,1.265862885763e-66,"AFM"
6.26856962196342e-71,-4.71299259825888,0.05,0.376,1.29765659744265e-66,"NAT8"
6.3575355051822e-71,3.40171491644096,0.785,0.133,1.31607342492777e-66,"BOP1"
1.08465982995838e-70,2.1987818541768,0.864,0.314,2.24535431399685e-66,"POLDIP2"
1.47621138080657e-70,-3.38303899981086,0.574,0.85,3.05590517940767e-66,"JUNB"
1.6224763667915e-70,2.26129947872882,0.883,0.412,3.35868832689508e-66,"ALDH3A2"
1.69533683509131e-70,1.48326936288455,0.972,0.726,3.50951678232251e-66,"COPE"
2.39760125699059e-70,-5.33580402310268,0.157,0.58,4.96327436209622e-66,"FOSB"
2.43456003853412e-70,1.29651954865757,0.99,0.845,5.03978273576948e-66,"YBX1"
3.61879711929875e-70,1.81117746000598,0.953,0.615,7.49127191666035e-66,"SPON2"
3.72056160233177e-70,2.59096791142532,0.833,0.248,7.70193457298701e-66,"GPS1"
4.06287651987522e-70,-3.48886302267965,0.325,0.73,8.4105606837937e-66,"SERPINA5"
2.3654905742646e-69,0.889004396357298,1,0.951,4.89680203778515e-65,"RPS21"
2.47601902362449e-69,1.79481610431225,0.934,0.504,5.12560698080505e-65,"CCT3"
3.05378787461095e-69,2.2436900759403,0.874,0.35,6.32164627923213e-65,"LRRC59"
7.70726173417569e-69,1.33768811584735,0.975,0.717,1.59548025159171e-64,"APRT"
3.10782442708549e-68,0.911684645788691,1,0.947,6.43350734650968e-64,"RPL22"
3.30767274610808e-68,-5.63110262474857,0.03,0.305,6.84721335171835e-64,"CRP"
4.44235160862864e-68,3.99270094990477,0.741,0.071,9.19611206502214e-64,"TUBG1"
4.63454161059404e-68,2.80297069420084,0.806,0.19,9.59396458809073e-64,"METTL23"
6.50927287437662e-68,2.33762498696435,0.852,0.319,1.3474845777247e-63,"VPS25"
6.52708002979627e-68,1.36000522302247,0.984,0.761,1.35117083696813e-63,"GRHPR"
2.6290363343875e-67,2.61322344213779,0.817,0.19,5.44236811581556e-63,"ABRACL"
4.46555677502611e-67,1.05697403038834,1,0.925,9.24414907998156e-63,"HSP90AB1"
8.73529883179522e-67,-3.8254494979092,0.187,0.611,1.80829421116993e-62,"ANXA1"
1.14567133403549e-66,2.90306302188475,0.798,0.19,2.37165422858686e-62,"TMEM261"
1.18267513984092e-66,-2.51243935654481,0.681,0.863,2.44825580698468e-62,"SERPINF2"
1.43868298574096e-66,-5.33536315472739,0.113,0.504,2.97821764878236e-62,"CCL20"
1.97723358616089e-66,-1.95771246600184,0.976,0.934,4.09307124671166e-62,"GC"
2.0947334910876e-66,1.1998951714786,1,0.969,4.33630779990045e-62,"TXN"
2.83931123646772e-66,1.09069407570413,0.993,0.845,5.87765819061183e-62,"TOMM7"
4.44797270131578e-66,-6.45156237849206,0.084,0.447,9.2077482889938e-62,"CXCL8"
4.53821227842495e-66,1.90813839876048,0.955,0.619,9.3945532375675e-62,"H2AFZ"
7.54779643914224e-66,1.67996847963933,0.935,0.544,1.56246934086683e-61,"GALK1"
9.23233966349541e-66,-2.36690689470866,0.774,0.876,1.91118663374018e-61,"ACAT1"
1.17519792855448e-65,2.57920883800487,0.831,0.204,2.43277723190062e-61,"IMPDH2"
1.32582458663758e-65,1.02462096652133,0.999,0.934,2.74458947679845e-61,"PPIA"
