"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.28155522759309,-0.810404801595834,0.469,0.353,1,"RAB20"
0.0191639695280193,-0.809017417868298,0.661,0.61,1,"HES1"
0.339417713652383,-0.807428454895501,0.309,0.236,1,"TOPORS"
0.0138586708626579,-0.806147772854287,0.572,0.509,1,"CRIPT"
0.234374636604948,-0.805199073235536,0.256,0.196,1,"PHKB"
0.442522642127391,-0.803962013990837,0.274,0.258,1,"MAP7"
0.406870903754514,-0.802923748124834,0.504,0.426,1,"ALDH4A1"
0.428716054907378,-0.801771765660765,0.269,0.218,1,"CSAD"
0.130303857100941,-0.801601015885355,0.384,0.359,1,"MOSPD3"
0.30764663331843,-0.801219994109149,0.481,0.42,1,"AMD1"
0.00465924989908197,-0.799643076425964,0.489,0.466,1,"PINK1"
0.048483740482214,-0.797967839021938,0.27,0.187,1,"FAM89B"
0.612286124330333,-0.797895618093369,0.289,0.239,1,"ZFP91"
0.782745316833554,-0.795797830341523,0.332,0.291,1,"CCDC28A"
0.508336141130918,-0.794551052511741,0.405,0.347,1,"KCTD3"
0.813749528524209,-0.793571161439187,0.327,0.267,1,"ALG2"
0.00185802108325992,-0.792740439655839,0.317,0.196,1,"PCSK7"
0.94012863264715,-0.791652590869921,0.394,0.328,1,"STT3A"
0.620382302091409,-0.790661091723304,0.291,0.242,1,"TOR1A"
0.00929363815109301,-0.790152882454401,0.673,0.598,1,"CTNNB1"
0.260627953119738,-0.789451310478171,0.326,0.307,1,"C10orf11"
0.130403000155375,-0.788784533317373,0.584,0.491,1,"CTSH"
0.319736399171361,-0.788017707480007,0.476,0.365,1,"NR3C1"
0.2211146965764,-0.78781410172534,0.54,0.469,1,"ETS2"
0.645832379200214,-0.787301039283397,0.544,0.454,1,"RBM25"
0.285952982753879,-0.786474931822607,0.419,0.319,1,"TNRC6B"
0.419620050714069,-0.784873350046594,0.526,0.429,1,"BCLAF1"
0.326357268706935,-0.784506776789079,0.391,0.298,1,"DAXX"
0.744082193588814,-0.783925701874935,0.306,0.252,1,"ZNF451"
0.192715440965236,-0.783792307551666,0.363,0.334,1,"SEPT6"
0.0112177769505152,-0.783605588892846,0.604,0.549,1,"DDX17"
0.00488488983726772,-0.783412349242695,0.535,0.491,1,"ATP2A2"
0.0307775447397154,-0.782545304854598,0.672,0.561,1,"LINC01485"
0.58281786442837,-0.782110578161636,0.297,0.239,1,"ZNF638"
0.0488559946445923,-0.780895813627871,0.466,0.429,1,"CDC34"
0.0908753664473137,-0.778352802151846,0.503,0.445,1,"CNPY3"
0.169782003115141,-0.777820139272091,0.326,0.245,1,"PTPN2"
0.918153633762368,-0.777124472402428,0.387,0.319,1,"MYH14"
0.155944653016486,-0.775877411758387,0.5,0.377,1,"MBNL1"
0.00315876775825091,-0.774443921459432,0.529,0.488,1,"HIBADH"
0.345411861440577,-0.77440744927218,0.39,0.304,1,"TOB2"
0.155368138809594,-0.773209055970488,0.304,0.227,1,"CPT2"
0.0928301863516154,-0.771431484492007,0.562,0.509,1,"GMNN"
0.271719462282745,-0.770516128373318,0.289,0.224,1,"MLLT10"
0.00474866006521586,-0.768305664331252,0.642,0.589,1,"EFNA1"
0.00127539889235474,-0.767669062126043,0.62,0.564,1,"MLEC"
0.148968395831837,-0.76649616041862,0.435,0.393,1,"CNOT7"
0.699015240491607,-0.765114488539529,0.312,0.261,1,"MED31"
0.206663482891375,-0.76479201672699,0.326,0.245,1,"KHSRP"
0.859942886716067,-0.764486642561675,0.295,0.248,1,"SLC17A9"
0.256725222595377,-0.763828197403792,0.403,0.359,1,"AR"
0.26884458274497,-0.761524978357689,0.342,0.264,1,"MECP2"
0.337201045777397,-0.76126685810503,0.271,0.218,1,"S100A14"
0.24389319272106,-0.760666317584293,0.395,0.298,1,"FYTTD1"
0.16673680351628,-0.75938096130745,0.266,0.202,1,"CASP8"
0.823169966549399,-0.759294945314346,0.374,0.304,1,"BCKDHB"
0.0151968493570961,-0.758842335990151,0.664,0.589,1,"PABPC4"
0.540889283969142,-0.758832065332947,0.324,0.261,1,"ZNF664"
0.0215327196482074,-0.758283724445613,0.371,0.255,1,"H1FX"
0.0438919420798553,-0.757841361858492,0.573,0.512,1,"DDX24"
0.908879973214191,-0.756523614648507,0.478,0.383,1,"RNF167"
0.0279441246111885,-0.756237070351501,0.345,0.236,1,"LARP1B"
0.000377194995350446,-0.755884576658876,0.342,0.206,1,"HEXIM1"
0.0171090008165351,-0.755570363219935,0.522,0.475,1,"IL13RA1"
0.13534947811757,-0.755304612098278,0.339,0.248,1,"NFKBIB"
0.0839963949285866,-0.75218904782892,0.306,0.221,1,"SMC5"
0.295669371153476,-0.751737393976551,0.321,0.245,1,"SCFD1"
0.824237703831209,-0.750903461341672,0.366,0.307,1,"STX7"
0.587885210906977,-0.750271949490632,0.399,0.344,1,"USP47"
0.269990271245651,-0.750058380059249,0.34,0.313,1,"BMI1"
0.439981865050475,-0.749794759201549,0.53,0.457,1,"FCER1G"
0.000995144683793176,-0.747362223609984,0.608,0.549,1,"SERPINA10"
0.796252013937056,-0.746440187975753,0.401,0.328,1,"CREBRF"
